龙江联通,rtp://239.3.1.133:8016
湖北卫视,http://171.122.158.193:8085/rtp/226.0.2.150:9112$LR•IPV4『线路55』
凤凰卫视,http://122.224.232.218:8888/rtp/233.50.200.191:5140$LR•IPV4『线路4』
CCTV3,http://117.27.190.42:9998/tsfile/live/23234_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8$LR•IPV4『线路68』
CCTV15,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV15/index.m3u8?gMac=unknown&livodToken=bde6e809b30a2e9d5be77b50b95f7634e4524e2a06f94bbcec4356d0f5b54ae3_1720508275_604800&fromCDN=ws$LR•IPV4『线路96』
广东珠江,http://183.33.57.194:8686/udp/239.77.0.114:5146
山东卫视,http://113.120.108.236:4000/udp/239.21.1.52:5002
西藏卫视,http://mail.petzhu.top:7000/rtp/239.254.200.88:8164$LR•IPV4『线路31』
CCTV5+,https://epg.pw/stream/3a46ab2e35791a2ab555f708c1f791b15eb6f249405d9ce255ef11e78eb16f5b.m3u8
解说_涵哥评电影,https://live.metshop.top/huya/16865726
山东农科,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000339/index.m3u8
天津卫视,http://171.108.239.98:8181/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路73』
吉林卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000030/index.m3u8
大湾区卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8$LR•IPV4『线路8』
重庆卫视,http://219.135.208.218:8083/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路180』
CCTV5+,http://mail.petzhu.top:7000/rtp/239.254.200.46:8004$LR•IPV4『线路30』
东方卫视,http://14.121.146.11:554/udp/239.77.1.156:5146$LR•IPV4『线路140』
朝阳融媒,http://61.49.79.188:4000/rtp/239.3.1.163:8001
江苏卫视,http://121.24.99.213:8090/hls/38/index.m3u8$LR•IPV4『线路164』
CCTV14,http://61.136.67.238:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226033/index.m3u8
CCTV5,https://live.olelive.com:6443/live/CCTV5HD/hls.m3u8$LR•IPV4『线路226』
健康养生,https://live.goodiptv.club/api/bestv.php?id=jkys8m/8000000
江西-婺源江岭2号观景台,https://gcalic.v.myalicdn.com/gc/wygjt2_1/index.m3u8?contentid=2820180516001
春晚07,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8
泰·公共三台,http://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8
河南卫视,http://14.121.146.11:554/udp/239.77.0.17:5146$LR•IPV4『线路95』
西藏卫视,http://140.224.147.123:9999/rtp/239.61.2.229:9362$LR•IPV4『线路48』
CCTV4,http://112.123.206.32:808/hls/4/index.m3u8
电影_赛车,http://cfss.cc/cdn/hy/11279247.flv
深圳卫视,http://183.30.199.180:8886/udp/239.77.1.3:5146$LR•IPV4『线路39』
金牌综艺,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010086/1.m3u8
.半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
CCTV10,http://e58d3b.tv.netsite.cc/proxy/1288910059/1288910059.m3u8
吉林卫视,p3p://108.181.20.159:60234/5fe220ab000694027a41adb200196608$LR•IPV4『线路129』
纬来体育,http://198.16.100.90:8278/videolandsport/playlist.m3u8?tid=MF0F9609085796090857&ct=19254&tsum=6bf853a68e195475b4892428199568c7
CCTV3,http://113.206.157.95:8003/udp/225.0.4.142:7980$LR•IPV4『线路31』
黑龙江卫视,http://36.248.137.69:60033/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路182』
CCTV12,http://14.121.146.11:554/udp/239.77.0.136:5146
CCTV-怀旧剧场,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002495/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
.金砖中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
舞台美女dj,https://vd3.bdstatic.com/mda-mkqbe1ef59ez946b/sc/cae_h264/1637833461439457045/mda-mkqbe1ef59ez946b.mp4
斗音dj舞曲,https://vd3.bdstatic.com/mda-mkn4pytp5id88k1n/sc/cae_h264/1637638917472162775/mda-mkn4pytp5id88k1n.mp4
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/index.m3u8$LR•IPV6『线路19』
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8$LR•IPV4『线路5』
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8
小熊的故事2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/3499a172820f47da988e5aaeb187ec29/1200.m3u8
金鹰纪实,https://live.goodiptv.club/api/bestv.php?id=jyjs8m/8000000
大湾区卫视,http://116.136.170.12/mgsp-tx.live.miguvideo.com/wd_r3/2018/nfmedia/nfws/1000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
湖南卫视,http://58.216.99.148:80/live2.rxip.sc96655.com/live/hnwsH265_4000.m3u8
电影_八点档,http://cfss.cc/cdn/hy/880261.flv
江苏卫视,https://z02.ubtvfans.com/live/rx1/218/de26a021175af7cdc84af7e842ed4c6e/index.m3u8
车载DJ视频9,https://vd3.bdstatic.com/mda-mma2eqqug8shcf44/480p/h264/1639187331279357822/mda-mma2eqqug8shcf44.mp4
山西卫视,http://117.169.120.140:8080/live/shanxistv/.m3u8
宁夏卫视,http://rqd.mytvh.top:10287/stream/channelid/1349304804?ticket=7bb1f5d8c8e0914bb5f92a37993dabfe81e1eedf&profile=pass
CCTV15,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000501/index.m3u8?IAS$LR•IPV6『线路13』
野狗家族传世之爱,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/dc4007615a124e29827b16bec3885db5/1200.m3u8
广东卫视,http://171.8.75.67:8011/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路96』
宜宾私家车广播,https://fanmingming.com/fm?id=1107
笑傲江湖1,https://vip.ffzy-play7.com/20221129/7696_58fbd289/index.m3u8
CCTV7,http://123.138.216.44:9902/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路52』
浙江卫视,https://z02.ubtvfans.com/live/rx1/217/c92ed1fc7f9382552a0184d5e46fdbbc/index.m3u8
云南卫视,http://123.6.102.32:11789/850.php?id=yunnansd.m3u8$LR•IPV4『线路52』
CCTV8,http://111.160.17.2:59901/tsfile/live/0008_1.m3u8$LR•IPV4『线路134』
上海东方购物频道,http://ocj2.kksmg.com/ocj2/ocj2.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$LR•IPV4『线路24』
重庆卫视,http://39.77.3.5:8989/udp/239.253.254.38:8000$LR•IPV4『线路104』
贵州卫视,http://222.241.154.37:9901/tsfile/live/23046_1.m3u8?key=tvbox6_com&playlive=1&authid=0$LR•IPV4『线路81』
CCTV12,http://183.92.4.163:4000/udp/228.0.0.12:6108$LR•IPV4『线路70』
CCTV5+,http://218.241.192.50:8808/rtp/239.3.1.130:8004$LR•IPV4『线路34』
CCTV1,http://113.86.204.79:9999/udp/239.77.1.17:5146
厦门卫视,http://1.203.184.43:4022/udp/225.1.8.166:4120$LR•IPV4『线路26』
平凡岁月,https://live.metshop.top/yy/1382745117
广东体育,http://14.121.146.11:30001/udp/239.77.0.168:5146$LR•IPV4『线路11』
CCTV9,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000373/index.m3u8?IAS$LR•IPV6『线路16』
江西卫视,http://14.121.146.11:554/udp/239.77.1.219:5146
濮阳新闻广播,https://fanmingming.com/fm?id=1836
疯狂的外星人,https://vip.ffzy-online2.com/20230607/38938_95adfc88/index.m3u8
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
北京卫视,http://58.41.27.144:18888/udp/239.45.3.229:5140$LR•IPV4『线路167』
CCTV12,http://59.62.8.250:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://58.17.48.228:808/hls/12/index.m3u8$LR•IPV4『线路126』
广安公共频道,http://live1.gatv.com.cn:85/live/GGPD.m3u8
VIUTV,https://pull-l3-cny.douyincdn.com/live/stream-19882782023020815128.m3u8
深圳娱乐,http://119.135.1.50:9999/udp/239.77.1.243:5146
李连杰,http://zby.xjqxz.top/lljdy/live.m3u8
埋堆堆 17,http://live.iill.top/huya.php?id=23865058
CCTV14,http://27.40.16.70:8114/GD_CUCC/G_CCTV-14-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
绵阳新闻广播,https://fanmingming.com/fm?id=2305
深圳卫视,http://171.117.124.15:8888/hls/29/index.m3u8
CCTV15,http://www.zzlag.top:9087/tsfile/live/1024_1.m3u8?key=txiptv$LR•IPV4『线路95』
镇江交通广播,https://fanmingming.com/fm?id=861
安徽卫视,http://121.24.99.213:8090/hls/81/index.m3u8$LR•IPV4『线路155』
大潮之声,https://fanmingming.com/fm?id=1629
CCTV9,http://113.206.157.95:8003/udp/225.0.4.131:7980$LR•IPV4『线路37』
陕西戏曲广播,https://fanmingming.com/fm?id=562
人海孤鸿,https://vip.ffzy-play6.com/20221128/8983_f4dd65d1/index.m3u8
罗山电视台 [Not 24/7],http://live.dxhmt.cn:9081/tv/11521-1.m3u8
广东珠江,http://113.93.49.146:2000/udp/239.77.0.114:5146
长沙地铁移动 [Geo-blocked],http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_356.m3u8
快乐垂钓,rtp://239.3.1.164:8001
CGTN,http://39.134.66.66/PLTV/88888888/224/3221225510/index.m3u8
CCTV8,http://14.121.146.11:30001/udp/239.77.0.181:5146$LR•IPV4『线路96』
香港32台,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
天津卫视,http://58.23.26.184:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
解说_恐怖电影解说,http://cfss.cc/cdn/hy/16741179.flv
BesTV_4,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000027/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000027&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
山东卫视,http://14.121.146.11:30001/udp/239.77.0.132:5146$LR•IPV4『线路141』
浙江 Ⅰ 浙江少儿 [Not 24/7],https://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8
余姚新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010061/index.m3u8$LR•IPV6『线路6』
金装四大才子,https://live.metshop.top/yy/1354926600
CCTV15,http://27.11.52.246:8010/udp/225.0.4.220:7980$LR•IPV4『线路125』
西藏卫视,http://121.24.99.191:8090/hls/68/index.m3u8$LR•IPV4『线路55』
CCTV1,https://epg.pw/stream/0708164a2201ab82eb0c3f2d3ede428571b1b4bb1b8d3cfb3a9ed1201dd2fe68.m3u8
douyu19,http://epg.112114.xyz/douyu/747764
「斗鱼」原神,http://live.iill.top/douyu.php?id=10853239
深圳卫视,http://1.24.190.98:10080/hls/76/index.m3u8$LR•IPV4『线路145』
龙岩新闻综合频道,https://fanmingming.com/fm?id=962
我叫山鸡哥,https://www.goodiptv.club/huya/23734246$LR•IPV4『线路1』
河南-郑东新区千玺广场,https://gcalic.v.myalicdn.com/gc/zdxq01_1/index.m3u8?contentid=2820180516001
电影_灾难片,http://cfss.cc/cdn/hy/11602075.flv
岚山,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001044/index.m3u8
湖北卫视,http://58.248.112.203:8006/GD_CUCC/G_HUBEI-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKrg071ENwYSAZcO2GiGH9lI2lGOSb3j5CN1iPWx2HIq9$LR•IPV4『线路76』
安多卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8
湖北卫视,http://117.27.190.42:9998/tsfile/live/23275_1.m3u8?key=txiptv&playlive=1&authid=0
NewTv精品大剧,http://[2409:8087:74d9:21::6]/270000001128/9900000100/index.m3u8
云南卫视,http://61.136.67.238:50085/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://14.212.185.27:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002229/index.m3u8
吉林卫视,http://xyt.186738613.xyz/lngd.php?id=097&Cf.m3u8
东南卫视,http://60.167.17.150:2000/rtp/238.1.78.22:6104$LR•IPV4『线路41』
河北文艺广播,https://fanmingming.com/fm?id=383
黑龙江卫视,
iPanda基地幼年园①,http://gcalic.v.myalicdn.com/gc/xiongmao03_1/index.m3u8
广东体育,http://113.86.204.79:9999/udp/239.77.0.6:5146
哒啵赛事,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010125/1.m3u8
CCTV3,http://14.121.146.11:30001/udp/239.77.0.169:5146$LR•IPV4『线路101』
中国电影,http://171.108.239.79:8181/tsfile/live/1013_1.m3u8
丽水新闻综合广播,https://fanmingming.com/fm?id=1324
山东卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3
常州生活频道,http://bb2b58.netsite.cc/proxy/692207623/692207623.m3u8
北京卫视,http://223.151.51.74:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010215/index.m3u8$LR•IPV6『线路13』
dj,https://txmov2.a.kwimgs.com/upic/2022/03/21/19/BMjAyMjAzMjExOTA2MjRfMjYyNzI4Mjc4MV83MDE2MTEwMjY1Ml8yXzM=_b_B977559109a6b2bec30b01e11d458d398.mp4
湖北卫视,http://218.241.192.50:8808/rtp/239.3.1.138:8044$LR•IPV4『线路103』
来自星星的你,https://www.goodiptv.club/yy/1354930976
上海卫视,http://112.235.202.172:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://183.185.172.208:8085/rtp/226.0.2.146:9080$LR•IPV4『线路132』
S亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571185&extension=ts&play_token=wD7CZpooiF
西藏卫视,http://1.70.35.72:8085/udp/239.1.1.57:8057$LR•IPV4『线路54』
财经台,https://edge6a.v2h-cdn.com/finance/finance.stream/chunklist.m3u8
CCTV17,http://60.178.151.58:4022/rtp/233.50.201.35:5140$LR•IPV4『线路98』
重庆卫视,http://123.6.102.32:11789/850.php?id=chongqinghd.m3u8$LR•IPV4『线路94』
CCTV2,http://111.177.107.69:20000/hls/6/index.m3u8$LR•IPV4『线路81』
广东新闻,http://121.13.165.104:8000/udp/239.77.0.4:5146
安徽卫视,http://221.217.54.227:4022/rtp/239.3.1.211:8064$LR•IPV4『线路117』
宁夏卫视,http://171.108.239.99:8181/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路13』
兄弟情深(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0700de47ebc74232bc9f5c5c178aa488/1200.m3u8
济南音乐广播,https://fanmingming.com/fm?id=1695
CCTV5,http://14.19.198.125:9876/udp/239.77.0.177:5146$LR•IPV4『线路129』
电影_贺岁片,http://cfss.cc/cdn/hy/11601986.flv
CCTV6,http://1.203.184.43:4022/udp/225.1.8.90:8000$LR•IPV4『线路106』
东南卫视,http://219.145.43.230:10000/rtp/239.112.205.182:5140$LR•IPV4『线路126』
CCTV1,http://123.112.208.22:4022/rtp/239.3.1.129:8008
CCTV7,http://60.167.17.150:2000/rtp/238.1.78.239:7784$LR•IPV4『线路26』
CCTV4,http://219.128.40.245:4022/udp/239.77.0.78:5146
北京家有购物,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225682/index.m3u8
Pop,http://streamsy.online:2999/coachj88/N93DPKS9pJ/226
CETV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226225/index.m3u8
CGTN记录,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63a15d0ee63f3/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSaCqIIft58cZ4PZIJmJQKDE%2BhMJnrkAZeCJCdRJXvlspyKifC5nxyZPvhyagt5zUWfqOxoNjmqM5FCfJztd4V4
HOY资讯台,https://pull-f5-spe.ixigua.com/live/YesLiveTV-3e9f20e4-e6fd-4292-ac7a-3180610b1edd/index.m3u8
CCTV5,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63872908d48f9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSBx06ZL9Bo6JOM%2BSTjxZRK254G1jtietGzDaHvFNRtjXOvFnbf%2BTao33JqYlfMYYn2z3agOn9gvNMT9KmBaR9o$LR•IPV6『线路16』
NewTv怡伴健康,http://[2409:8087:74d9:21::6]/270000001128/9900000103/index.m3u8
平潭综合广播,https://fanmingming.com/fm?id=2532
广东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8?$LR•IPV6『线路35』
浙江城市之声,https://fanmingming.com/fm?id=463
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8?key=txiptv$LR•IPV4『线路12』
CCTV11,http://alvin.ergotron.net:8000/udp/239.77.1.238:5146$LR•IPV4『线路59』
东方卫视,http://27.40.16.70:8114/GD.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKvFI8ayEeoekFD8P08%2F7EXHQHvoSr2x4xkdtxQfHt6cg&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715178761860&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e4014f3eb28dc&FvSeid=77fd5578ee342bde&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4254&Fsv_chan_hls_se_idx=49&Fsv_TBt=8467904&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_DONGFANG-CQ&Fsv_CMSID=GD_CUCC$LR•IPV4『线路88』
CCTV6,http://61.140.235.39:4000/udp/239.77.0.171:5146
内蒙古,http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221225836/index.m3u8
辽宁卫视,http://58.57.21.166:9901/tsfile/live/0121_1.m3u8$LR•IPV4『线路157』
山东卫视,https://jrys.haycker.eu.org:4443/play/53?token=98604b785a0063d80a49f93b25b5cb40$LR•IPV4『线路100』
镜新闻,http://127.0.0.1:9978/proxy?do=yt&url=https://www.youtube.com/watch?v=5n0y6b0Q25o
梁山新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001075/index.m3u8
斗鱼电影5,http://epg.112114.xyz/douyu/263824
CCTV7,http://58.42.184.110:8888/rtp/238.255.2.12:5999$LR•IPV4『线路41』
新疆卫视,http://60.27.20.217:4022/udp/225.1.1.35:5002$LR•IPV4『线路35』
海南卫视,http://42.48.17.188:9901/tsfile/live/37227_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路115』
甘肃经济,http://[2409:8087:74F1:0021::0008]:80/270000001111/1110000326/index.m3u8?
CCTV14,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000378/index.m3u8?IAS$LR•IPV6『线路3』
农业致富,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3
CCTV3,http://58.248.112.205:8006/GD_CUCC/G_CCTV-3-CQ.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBewnOI0Q0FnH0j6ix%2FEuEE%2FlrAcxI6a6K3gCsE%2F0xqwv
昌宁电视台,http://live.ynurl.com/video/s10047-cntv/index.m3u8?zyund
NBC_Sport,https://jmp2.uk/SamsungTVPlus/USBD420002446.m3u8
凤凰中文,http://ayolee.com:5253/udp/239.93.1.9:2192$LR•IPV4『线路13』
小动物大英雄,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/27818c0197e94415946b825b2b163e22/1200.m3u8
CCTV6,http://14.121.146.11:30001/udp/239.77.0.178:5146$LR•IPV4『线路102』
深圳卫视,http://119.122.214.182:4022/udp/239.77.0.130:5146
青岛3,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000502/index.m3u8
东方卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8$LR•IPV6『线路6』
贵州卫视,http://106.59.3.3:55555/udp/239.200.201.119:8788$LR•IPV4『线路116』
中天娱乐,http://198.16.100.90:8278/ctient/playlist.m3u8?tid=MDED1780059017800590&ct=19226&tsum=4d05ea700aa8fd436b51ce703680e674
广西卫视,http://mail.petzhu.top:7000/rtp/239.254.200.80:8300$LR•IPV4『线路66』
青海卫视,http://58.248.112.205:8006/GD_CUCC/G_QINGHAI.m3u8?Authinfo=rXkmbbZhLH3Xhx6sgXqqNQd8WQ5jaIFuIx4Sh5YvGI1lofE4cVEkemJD5Zxki%2FhU07-04-2024
天津卫视,http://117.175.185.226:4088/rtp/239.11.0.123:5140$LR•IPV4『线路107』
Bestv赛事3,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001388/index.m3u8
CCTV1,http://14.121.146.11:30001/udp/239.77.1.144:5146$LR•IPV4『线路134』
栖霞综合,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001055/index.m3u8
上海纪实,https://live.goodiptv.club/api/bestv.php?id=jspdhd/4000000
テレビ朝日,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS295&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
埋堆堆_18,http://live.iill.top/huya.php?id=23824164
电影_喜乐影院,https://live.metshop.top/huya/21059580
CCTV15,http://61.136.67.238:50085/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000320/index.m3u8?$LR•IPV6『线路15』
寰宇新闻,http://127.0.0.1:9978/proxy?do=yt&url=https://www.youtube.com/watch?v=B7Zp3d6xXWw
GAORA,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS254&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
深圳卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002140/index.m3u8
苏州都市音乐广播,https://fanmingming.com/fm?id=697
辽宁卫视,http://ygbh.live/migu.php?id=lnws$LR•IPV4『线路94』
三立财经,http://127.0.0.1:9978/proxy?do=yt&url=https://www.youtube.com/watch?v=CKjSm5ZeehE
CGTN纪录,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000353/index.m3u8
长沙女性频道,http://bb2b58.netsite.cc/proxy/1812024686/1812024686.m3u8
春晚22,https://txmov2.a.kwimgs.com/bs3/video-hls/5224457109297710655_hlshd15.m3u8
黄飞鸿92之龙行天下,https://vip.ffzy-play7.com/20221129/7657_0e98ee6f/index.m3u8
CCTV8,http://117.27.190.42:9998/tsfile/live/23239_1.m3u8?key=txiptv$LR•IPV4『线路125』
时来运转,https://vip.ffzy-play7.com/20221209/9156_396eac04/index.m3u8
北京卫视,http://219.159.147.195:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路194』
